"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8620913820.2239","9189843921.49484","10347938646.4896","10522230250.3081","11130281753.9913","11796610747.7541","12869647306.4959","14076430161.0774","15391383833.9666","16866568501.6197","18433660293.1499","19623254953.2229","21515724139.8156","25080076590.9814","27802843914.0863","30448919823.4191","35513782836.8991","38201536911.6445","40265505814.3938","38790636866.0753","40546766248.3969","41271904854.1059","40440309813.1971","40697952522.4612","40458208234.4604","37698687789.6507","36188178452.6784","36605373315.5511","37405114196.7428","",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29786923934.5275","31996620167.8636","35280280558.259","36907051594.8479","38893264089.8734","40642609874.5179","44344321968.6711","47563346207.3503","50399608105.0321","54222849273.4395","58045897450.386","61570952609.3076","63372054713.1037","67584290804.4772","73731681385.4904","78679137473.6912","85311080583.1586","93480587703.2159","99337463353.1207","103141095495.093","108006020207.509","108148240482.921","110976304423.018","112158343739.269","115593105592.031","114128664823.083","117097382570.908","121287971523.548","127327212404.177","",
"Turkey","TUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459335325212.393","479201079856.748","519581594554.101","574651906046.902","554919085385.513","607277823043.675","660553867112.188","722221534147.66","557849841434.858","545462780176.703","606222235455.654","591545694946.861","607794103384.818","634724183817.695","727746307252.584","807227201345.729","936410719118.7","1033168323164.66","1130486452128.92","1105595460802.31","1261302908309.78","1443295181748.46","1539111516640.65","1690856051423.94","1851026230617.97","2012361231281.83","2101654920557.33","2265513818143.82","2316406545200.8","",
"Tuvalu","TUV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13751039.2371601","14729147.0553134","15484948.2966381","16503449.8785948","18589231.3191405","18029223.1680715","17264877.0135245","19319416.3850141","22565312.0652366","22533141.5966751","22813268.4494723","23694630.7685901","25967580.3909232","25568108.5654004","25901421.4411236","25698736.5947708","27042747.5294297","29532691.6386535","32510673.0485785","31306381.7315576","30806737.5016619","33814047.7894768","33140653.3073097","35265651.5014523","36417218.5226198","40171835.3421557","41843559.7749786","44384557.4028796","46602386.880931","",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23515090053.7202","24814019764.0403","25527806625.5705","26447739399.316","27435963419.4411","29011226191.5571","30884947105.4462","32525079509.3447","34110928256.4356","36286486354.3526","38774766850.4516","42030836127.788","45724151066.929","49681029979.9772","54846886029.0063","60783592300.4431","66713703040.9801","73142659627.9009","78805479102.5027","83590251688.4739","89922723444.0714","98844247427.9209","96115862712.3028","103462523226.85","108866982458.084","117390799607.718","127705277766.609","134274523119.768","145034685828.941","",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8477416276.76371","9250868365.02149","9785121415.08739","10850999621.8705","11792405911.6744","13427033612.6054","14913306691.7754","15944164694.2761","16914525869.0363","18540694302.3416","19550720554.7373","21015223233.0678","23211856078.0953","25173389864.5574","27610856360.9406","30273858077.5345","34553769505.4135","38466875419.6701","42630253187.2378","45876853351.8148","49027924526.6296","54752794874.7715","59102113346.8392","61268534124.7201","64565048490.9921","67999748661.9851","68573251708.4288","72184530646.6478","78492140425.12","",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379074041901.105","358932641541.12","331506162319.669","291082688907.265","229115854783.997","205381784239.571","188228149312.515","185729720491.462","184251563691.697","186537970484.063","201959749842.369","225385053820.07","240968388160.503","268799684003.712","309460906487.768","328665021016.054","363803432316.462","401943602912.507","419202968459.934","360058849312.412","378221364341.728","407225668253.007","432892306663.008","458224488240.588","453987799969.638","430783827942.979","464211237006.754","504350302211.014","533868365890.044","",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7300633966246.45","7652703834303.83","7960954472820.67","8423760031448.9","8857053465043.93","9388689770680.62","10040978761247.8","10746853707548.2","10990873906739.7","11513105518394.8","12517273686386.1","13244605146052.3","14086771626681.9","15207891450268.2","16916034695323.6","18811400718904.6","21379712819856.2","24024530075523.6","26453085795951.8","27383808330610.6","29893112633968.2","32665915014566.3","34879936184590.1","36921978388896.9","38276619764621.3","38635768289986","40044396345375.1","42350135674522","45370888853977.3","",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19870440035.2949","21269366312.367","23479519429.6589","24674577918.2836","27036479255.7512","27203802238.9337","29247113213.204","32294507337.5254","34133767221.4968","33955108651.1045","34044207081.6165","33453532345.2026","31355144061.9446","32194625997.4662","34715817776.9342","38467713559.9692","41256166310.6814","45135695246.0822","49315649640.0637","51800267968.1312","56493159592.5131","60650417082.3462","61486583480.1998","64847748470.7091","68324566310.1369","68980390842.1206","70771458755.4723","73285946717.2745","76287371692.7203","",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554463000","9062818211000","9630664202000","10252345464000","10581821399000","10936419054000","11458243878000","12213729147000","13036640229000","13814611414000","14451858650000","14712844084000","14448933025000","14992052727000","15542581104000","16197007349000","16784849190000","17521746534000","18219297584000","18707188235000","19485393853000.1","20544343456936.4","",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51141518510.2527","52610874393.2057","47783127281.4623","47790192887.6239","46272538396.1212","46817610287.6368","48485327714.119","51886117400.0499","54726320821.8461","57903669150.9238","61468337640.5917","65432181342.9641","69108228271.2295","73371049432.3053","80958904065.3323","89282643800.0892","98838670786.8031","111108261723.59","123496746066.535","134456661902.702","146357346487.808","161046283360.089","170096487200.532","179717093651.84","189421371087.108","198533609450.654","205512203670.114","211134957472.626","227356120525.101","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402176677.213921","420499471.384849","457509057.74973","488258342.628819","492462235.994114","541841988.878857","558865166.988449","588432870.818045","619390510.349212","645366891.645602","670609105.676854","697032313.993221","752818626.555334","825764441.694759","883240887.167221","933412918.65496","1035595788.51411","1098960057.28988","1138087690.57455","1122692625.13867","1097686304.87275","1115916596.10323","1134227159.81033","1185185889.19266","1231197682.47654","1270699330.56485","1363501256.49324","1344833245.17848","1407391825.61271","",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188492410976.997","213827081599.341","231954260199.585","238103815655.625","237474507078.747","252034909034.46","256141997150.631","277158914809.389","281102568110.191","268135710288.348","284236828714.88","300330634837.754","278064242606.28","261262966658.322","317359085855.579","361009458118.553","408652256070.995","456362420073.168","489793920410.398","477723608385.526","476095101853.09","506339379526.118","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62391627534.7854","68346397260.0962","75947877643.7123","84023625504.903","93403271391.7402","104459752144.12","116307647163.77","127958241195.11","136857552636.488","145460844720.069","158806178340.118","172339887238.483","186131497707.401","202667942753.933","223809287499.457","248198417786.125","273552696918.199","300927940656.359","324150645728.144","344252518689.427","370633744441.899","401987730083.875","452828563780.584","486348678632.036","526851831288.079","565568393912.027","615551654295.575","676909526449.601","742462135031.192","",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242576330.733274","258652449.798242","271404001.557091","279920136.725276","311789475.748351","321547882.87645","335059713.190119","357583614.450073","377162748.864872","383889164.817898","415713210.881648","410011287.525679","395208638.01631","419831161.670639","448313536.300152","486792177.033931","543978270.95766","587489825.996301","637538585.65024","663680351.951124","682351771.002587","705126498.576747","731260266.263613","758745551.255216","791121205.809883","801180156.426907","838289209.405082","891809044.185397","942766130.317335","",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29363944047831.1","30854466518471.1","32262871243345.6","33671602495239.8","35489163273699.9","37489028193955.5","39699525289895.2","41980992888254.1","43386645095013.1","45523113978233.6","48885586661066.7","51215371337508.7","53688639315399","56693197711187","61280344163158.8","66034764315537.9","72298986564579","78275963863698.7","82893000142376.9","83699212876751.6","89152733090997.7","94995979090646.5","99994898179227.1","104869544243943","108774492623397","111067394412633","115306051291371","121480500248435","128654649522182","",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385670396.595209","389542404.086932","397622917.581543","423732461.314212","421779050.119628","459361285.027585","501353548.040155","513280302.781083","530450096.86071","549868791.282543","601055705.87299","656866191.015531","696241839.867161","741194214.494597","796351878.820939","855289138.996866","898520521.72433","980993603.630503","1010166847.28802","968925997.057255","984913204.866387","1063589611.12987","1088346407.51347","1086029529.15873","1122032189.37288","1150486074.94227","1246452087.16518","1304499219.98043","","",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6269749691.00296","8135564246.21934","8206321475.81112","8858584344.72594","9334703388.81257","10206200979.0612","10988558066.6236","12105884140.0159","12667494675.3686","13223206740.5137","13819895669.6535","14726113710.6478","15319574436.2818","16009261715.4105","16393202737.088","17123353112.0458","17886009284.6553","18860009573.2383","20056140534.6298","",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24223732569.5757","26618994653.841","29460186399.7938","31365101041.2101","34188232050.0113","36884001409.0805","39300222860.1491","42069201781.0362","45098109260.3991","47476513709.8463","51538407263.2692","54672200810.8625","57722494407.5176","60997718461.9922","65128399742.6682","70912368352.5224","75374569612.0594","79983261972.0717","84513234988.4201","88449906860.4819","96372638115.603","85876120603.972","84838201344.9529","91982001278.3998","","","","","","",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236291794365.134","241795271490.351","242020503596.879","250810750563.777","264363841018.228","278274212576.848","295554384775.343","308467827899.301","313499397634.876","325658317816.229","346921747442.808","364103540565.473","383549133296.1","402193232470.559","431832392534.877","468781595366.473","510032428878.92","551807920673.042","580492267921.116","575921094654.532","600342463341.966","633011149272.292","638100685102.359","668988927872.334","683001616839.272","695080925775.435","707490007661.833","724100740041.47","747577378283.45","",
"Zambia","ZMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11860409702.1676","12257069285.3624","12319401394.7229","13468505977.3795","12569584343.0251","13205009435.6369","14282992569.061","15083435320.7351","15194363826.5515","16130508754.5017","17133813657.4781","18440595087.5093","19576360882.8438","21324734279.7284","23438854411.6938","25917730329.7851","28812502640.4952","32057679256.2194","35221849162.5346","38762698037.2785","43252758223.9062","46613397256.0791","49607578805.1852","53493622871.2361","54507668292.6553","54481815992.4169","55729641649.1775","58735138124.2957","62449133257.8682","",
"Zimbabwe","ZWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18504395060.1357","20188407782.7602","18786904633.7714","19434235782.7576","21682346214.6416","22171970549.8426","24917178709.8319","26026294452.7205","27078591122.2216","27244900971.1575","27001848458.4744","27991362953.5335","25905182627.3301","21901900825.1896","21185341335.0962","20597651852.3053","20486415784.5517","20268197240.2776","17011604887.659","19201600822.3156","23247347488.6255","27101598206.3102","31230314051.4648","34241971907.4218","35512867732.2068","37031974798.9796","39394156722.7783","44622621285.6755","48524947708.0139","",
